CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
12297990,212.29,2.2,0,1
12318311,145.2,2.9,0,1
12368227,210.27,2.0,0,2
12403931,183.25,3.4,0,0
12467152,212.29,2.5,0,1
12467156,199.25,1.2,0,2
12683991,173.25,1.9,0,1
12684012,173.25,1.9,0,1
12749675,160.22,1.0,0,2
12749680,162.23,1.1,1,2
12749681,162.23,1.1,1,2
12749682,162.23,1.1,1,2
12984333,143.18,2.0,0,1
13024973,149.23,3.0,0,1
13143533,160.22,1.4,0,2
13214058,188.27,2.3,0,2
13214059,174.24,1.8,0,2
13292850,190.28,2.0,0,2
13554620,147.22,2.6,0,1
13914105,176.26,1.6,0,2
13914118,204.31,2.6,0,2
13914119,204.31,2.6,0,2
13914122,218.34,3.0,0,2
13994725,190.24,0.7,0,2
13996416,161.22,2.1,0,1
14110864,184.26,3.0,0,0
14269789,134.2,1.7,0,0
14269791,148.22,2.1,0,0
14299330,144.17,0.8,0,2
14449418,214.31,2.2,0,1
14619168,162.23,1.2,1,2
14619169,162.23,1.2,1,2
14619193,150.22,1.0,1,2
14619194,150.22,1.0,1,2
14710579,148.2,0.8,1,2
14710582,148.2,0.8,1,2
14814124,238.33,2.7,0,2
15036087,264.4,3.6,0,2
15036093,264.4,3.7,0,2
15036094,278.4,4.1,0,2
15171665,219.33,1.0,1,3
15171675,215.29,1.3,0,3
15261709,185.26,3.1,0,0
15269591,148.2,1.5,0,2
15272544,173.23,1.4,0,0
15309317,190.28,2.0,1,2
15549944,174.24,1.2,0,2
15578260,197.27,3.3,0,0
15631855,191.29,1.6,0,1
15631857,191.29,1.1,0,1
15725240,207.32,1.0,1,3
15725246,219.33,1.1,1,3
15725251,233.35,1.6,1,3
15873092,259.3,2.5,0,3
15890083,185.24,2.0,0,0
15890085,185.24,2.0,0,0
15965457,228.33,2.0,0,2
16206848,190.28,1.8,0,2
16212453,183.25,3.6,0,0
16637789,163.24,0.3,1,1
16641583,187.24,0.2,1,2
16658490,189.3,4.1,0,1
16740755,193.29,0.2,2,3
16781468,193.29,0.5,1,3
16794373,221.34,1.6,1,3
16794625,193.29,0.6,1,3
17754949,157.21,2.3,0,1
17755042,157.21,2.3,0,1
17860345,241.33,1.7,0,2
17860350,267.37,2.5,0,2
17946088,176.26,1.5,1,2
18799137,219.28,0.7,0,2
19105175,177.25,0.0,1,3
19105224,177.25,-0.1,1,3
19908853,247.34,1.4,0,2
20097237,179.26,0.0,2,3
20112645,221.34,1.4,1,3
20114901,207.32,1.0,1,3
20459192,164.2,1.6,1,3
20723448,178.27,1.6,1,2
20729451,186.25,1.7,0,2
20848200,207.32,0.9,2,3
21040173,231.36,2.8,0,1
21119176,180.29,1.2,0,0
21127049,188.27,1.8,0,2
21150562,246.39,3.3,0,2
21156693,219.33,1.1,1,3
21156694,219.33,1.1,1,3
21471612,148.17,2.1,0,3
21597475,239.32,1.6,0,3
21670277,200.28,1.6,0,2
21679715,179.24,0.7,1,2
21679716,195.24,-0.3,1,2
21679717,194.23,-0.3,0,2
21698131,196.31,2.5,1,3
21766513,160.24,2.2,0,0
21766514,160.24,2.2,0,0
21766517,208.28,3.1,0,0
21769647,186.25,2.0,0,1
21769648,201.29,2.1,0,0
21786634,186.25,1.9,0,1
21786637,201.29,2.1,0,0
21797044,147.2,1.7,0,1
21856700,148.22,2.1,0,0
21857118,185.26,2.9,0,0
21908430,191.23,0.1,1,2
21946041,238.33,2.8,0,2
21988672,301.5,5.0,0,1
21988698,273.4,4.1,0,1
22052670,288.13,1.9,0,2
22299458,201.27,0.5,1,2
22770741,198.28,3.3,0,0
22831529,150.22,0.8,1,2
22953842,235.28,2.8,0,3
23273606,151.23,0.8,0,1
23273671,176.26,1.6,0,2
23313635,178.27,2.1,1,2
23463917,201.27,2.3,0,3
23911554,294.4,4.6,0,2
23965234,286.5,4.1,0,2
23995216,192.26,1.3,1,3
24098666,254.37,3.0,0,2
24270396,219.33,0.7,1,3
24270397,219.33,1.0,1,3
24270562,233.35,1.3,1,3
24270563,233.35,1.3,1,3
24278540,205.3,0.6,1,3
24278541,205.3,0.6,1,3
24278569,247.38,1.9,1,3
24278608,179.26,0.1,1,3
24278609,179.26,0.1,1,3
24278635,207.32,0.9,1,3
24278636,207.32,0.9,1,3
24898678,219.28,1.9,0,3
24973996,192.3,1.7,0,1
24975593,171.2,0.6,0,3
25137422,202.3,2.4,0,2
25146237,282.4,5.0,0,1
25256045,276.4,3.0,0,2
26248770,136.19,0.6,1,2
26792958,164.25,1.5,1,2
26792960,164.25,1.5,1,2
28063662,150.22,1.0,1,2
28063664,150.22,1.0,1,2
28064495,137.2,0.6,1,1
28064497,137.2,0.6,1,1
28064499,150.22,1.1,1,2
28064501,150.22,1.1,1,2
28064509,164.25,1.4,1,2
28064511,164.25,1.5,1,2
28064513,164.25,1.5,1,2
28064515,178.27,2.0,1,2
28064517,178.27,2.0,1,2
28064521,178.27,1.8,1,2
28064523,178.27,1.8,1,2
28212202,164.25,1.5,1,2
28212204,164.25,1.5,1,2
28397770,191.27,0.3,1,3
28397772,191.27,0.3,1,3
28419953,162.23,1.3,1,2
28419955,162.23,1.3,1,2
28425233,164.25,1.4,1,2
28426985,178.27,1.9,1,2
28426987,178.27,1.9,1,2
28426989,178.27,1.9,1,2
28426991,178.27,1.9,1,2
28428903,190.28,1.9,1,2
28428905,190.28,1.9,1,2
28429567,192.3,2.5,1,2
28429570,192.3,2.5,1,2
28437992,192.3,2.4,1,2
28437994,192.3,2.4,1,2
28445418,178.27,1.9,1,2
28445420,178.27,1.9,1,2
28448089,232.36,3.5,1,2
28448091,232.36,3.5,1,2
28461450,187.24,1.2,0,3
28461451,187.24,1.2,0,3
28482269,207.32,1.0,1,3
28482272,207.32,1.0,1,3
28653736,219.33,1.1,1,3
28653738,219.33,1.1,1,3
28655739,220.35,3.2,1,2
28655741,220.35,3.2,1,2
28657922,233.35,1.5,1,3
28657924,233.35,1.5,1,3
28657926,233.35,1.5,1,3
28657928,233.35,1.5,1,3
28671703,206.33,2.6,1,2
28675391,206.33,3.0,1,2
28675394,206.33,3.0,1,2
29972200,188.27,1.7,0,2
29972204,188.27,1.7,0,2
29984143,192.24,1.3,0,3
29984152,162.23,1.1,1,2
29984157,162.23,1.1,1,2
29984165,162.23,0.5,1,2
29984173,162.23,0.6,1,2
29985845,189.21,1.3,0,4
29986667,202.3,2.2,0,2
29986671,202.3,2.2,0,2
29987453,208.33,1.4,1,3
40484771,177.27,1.2,0,1
40501425,296.4,4.1,0,2
40501427,296.4,4.1,0,2
40630552,162.23,1.1,1,2
40637821,165.24,-0.5,2,3
40637823,165.24,-0.5,2,3
40638141,193.29,0.2,2,3
40638143,193.29,0.2,2,3
40684687,137.2,0.6,1,1
40684688,136.19,0.6,1,2
42611394,147.19,0.6,0,2
42612749,147.19,0.6,0,2
42612750,147.19,0.6,0,2
42612751,149.21,0.2,1,2
42612754,149.21,0.2,1,2
42612755,149.21,0.2,1,2
42612756,149.21,0.2,1,2
42612867,147.19,0.6,0,2
42936588,309.4,1.6,0,5
43085264,220.35,3.3,1,2
43085736,234.38,4.0,1,2
43125913,249.39,2.3,1,3
43129981,234.38,3.9,1,2
43129982,248.41,4.5,1,2
43130027,234.38,3.9,1,2
43130237,220.35,3.5,1,2
43131725,245.36,1.8,1,3
43177056,162.23,1.3,1,2
43177399,190.28,1.9,1,2
43177664,192.3,2.4,1,2
43178000,178.27,1.9,1,2
43178144,232.36,3.5,1,2
43182356,206.33,3.0,1,2
43187020,191.27,0.3,1,3
43190229,178.27,1.9,1,2
43190452,192.3,2.5,1,2
43191447,192.3,2.3,1,2
43192091,235.37,1.8,1,3
43193467,263.42,2.5,1,3
43194761,235.37,1.7,1,3
43201756,230.35,2.7,1,2
43202768,234.38,3.8,1,2
43203606,220.35,3.2,1,2
43203612,234.38,3.8,1,2
43203632,220.35,3.4,1,2
43203851,233.35,1.5,1,3
43203852,233.35,1.5,1,3
43204922,220.35,3.2,1,2
43207814,261.41,2.5,1,3
43263154,179.26,0.1,1,3
43265524,207.32,0.9,1,3
43266960,219.33,1.1,1,3
43268530,207.32,1.0,1,3
43269352,221.34,1.5,1,3
43270991,193.29,0.7,1,3
43272702,207.32,1.1,1,3
43274280,221.34,1.5,1,3
43294605,221.34,1.6,1,3
43510634,242.36,2.9,0,1
43510638,228.33,2.5,0,1
43523699,248.41,4.6,1,2
43523725,205.3,0.5,1,3
43523759,189.26,0.7,1,2
43523919,172.23,1.6,0,1
43523920,200.28,2.4,0,1
43524086,205.3,0.5,1,3
43540897,233.35,1.4,1,3
43563158,247.38,2.0,1,3
43563160,219.33,0.9,1,3
43563231,235.37,2.1,1,3
43563232,249.39,2.7,1,3
43563233,263.42,3.2,1,3
43563258,249.39,2.1,1,3
43563298,235.37,2.0,1,3
43563420,243.35,2.4,0,3
43563421,215.29,1.3,0,3
43563433,161.2,0.3,0,3
43563507,255.36,1.6,1,3
43563516,205.3,0.8,1,3
43570820,221.34,1.6,1,3
43571888,221.34,1.5,1,3
43576021,259.39,2.0,1,3
43576022,273.4,2.5,1,3
43576023,273.4,2.4,1,3
43576025,245.36,1.4,1,3
43576026,267.37,1.6,1,3
43576027,267.37,1.5,1,3
43576030,267.37,1.5,1,3
43576031,219.33,1.0,1,3
43576032,233.35,1.5,1,3
43576136,273.4,2.5,1,3
43576139,245.36,1.4,1,3
43576142,219.33,1.0,1,3
43576146,205.3,0.6,1,3
43576147,191.27,0.3,1,3
43576148,219.33,1.1,1,3
43576149,233.35,1.6,1,3
43616739,202.25,1.3,0,2
43768127,206.33,2.8,1,2
43769446,262.4,4.8,1,2
43818053,301.5,3.5,0,3
43818054,323.5,3.6,0,3
43818056,323.5,3.5,0,3
43818057,323.5,3.5,0,3
43818128,301.5,3.5,0,3
43818131,309.4,3.1,0,3
43818132,323.5,3.5,0,3
43818134,323.5,3.5,0,3
43818136,337.5,4.0,0,3
44177418,290.4,3.5,0,2
44598047,252.35,3.2,0,2
44613397,220.31,1.4,0,3
44614404,206.28,1.0,0,3
45038162,164.24,1.0,0,2
45039850,180.28,1.3,0,1
45039853,180.28,1.2,0,1
45039864,192.24,1.3,0,3
45079630,147.22,2.5,0,1
45079765,146.19,1.5,0,2
45192489,313.5,3.1,0,3
45256674,191.25,1.0,0,2
45256845,162.23,0.3,0,1
45256848,194.27,0.9,1,1
45256849,206.24,1.1,0,3
45257899,176.26,1.1,0,1
45927994,298.5,4.3,0,2
46177789,211.3,3.8,0,0
46242092,276.5,3.8,0,0
46780504,188.27,1.7,0,2
46782802,174.24,2.2,0,2
46782803,202.3,2.2,0,2
46784034,148.2,1.4,0,2
46837529,190.24,1.0,0,2
46839136,190.24,0.9,0,2
46839137,250.34,3.1,0,2
46961792,323.5,3.6,0,3
47021485,204.31,2.5,0,2
47054138,266.4,3.5,0,2
49831568,231.12,2.8,0,2
49840330,214.31,2.0,0,2
49875160,186.25,1.5,0,2
50853553,198.26,2.3,0,1
50853594,198.26,2.3,0,1
50853698,226.32,3.0,0,1
50853776,240.34,3.5,0,1
50853823,226.32,3.0,0,1
50853887,268.4,4.5,0,1
50853915,226.32,3.0,0,1
50874382,200.28,2.4,0,1
50896343,172.23,1.6,0,1
50973703,295.4,2.4,0,3
50979395,261.41,2.6,0,3
50980783,240.34,3.1,0,2
51039373,238.33,2.7,0,2
51039568,252.35,3.2,0,2
51039570,252.35,3.1,0,2
51076382,283.39,1.1,0,5
51078398,297.42,1.6,0,5
51623383,323.5,3.6,0,3
51623385,323.5,3.6,0,3
51631520,309.4,3.1,0,3
51631522,309.4,3.1,0,3
51631540,337.5,4.0,0,3
51631542,337.5,4.0,0,3
51634934,165.24,-0.2,1,3
51634936,165.24,-0.2,1,3
52282033,266.4,3.5,0,2
52282034,266.4,3.5,0,2
53426112,173.25,3.6,0,1
53429028,147.22,2.6,0,1
53487240,134.18,0.6,1,2
53487242,134.18,0.6,1,2
53519854,311.4,2.2,0,5
53522116,259.39,2.2,0,3
53557054,259.39,2.2,0,3
53570740,247.38,1.9,0,3
53587146,216.32,2.3,0,2
53657248,148.2,0.8,0,2
53809962,162.23,1.8,0,2
53851546,177.27,1.2,0,1
54027245,174.24,1.7,0,2
54187870,165.26,0.9,0,1
54604994,192.3,1.4,0,0
54694441,177.27,1.6,0,2
54694453,135.19,0.2,0,2
54694475,121.16,0.4,0,2
54775740,164.25,1.3,1,2
54885944,259.39,2.0,1,3
54885945,259.39,2.0,1,3
54885996,245.36,1.6,1,3
54886046,245.36,1.6,1,3
54927126,245.36,1.6,1,3
54927914,233.35,1.4,1,3
54927915,233.35,1.4,1,3
54948067,233.35,1.5,1,3
54953248,233.35,1.6,1,3
54961065,233.35,1.3,1,3
54965658,233.35,1.3,1,3
55002248,249.39,2.4,1,3
55004868,249.39,2.4,1,3
55028522,203.28,1.2,0,3
55035333,233.35,1.6,1,3
55075940,233.35,1.5,1,3
55081200,245.36,1.7,1,3
55081201,247.38,2.0,1,3
55081628,261.41,2.0,1,3
55081629,247.38,1.8,1,3
55081630,233.35,1.4,1,3
55087038,234.38,4.1,1,2
55095402,234.38,3.9,1,2
55095536,248.41,4.8,1,2
55106762,245.36,1.8,1,3
55107101,231.34,1.4,1,3
55110610,234.38,4.0,1,2
55127514,262.39,0.8,1,4
55134830,234.38,4.0,1,2
55159511,234.34,0.0,1,4
55159702,248.37,0.4,1,4
55161347,233.35,1.3,1,3
55166894,247.38,1.9,1,3
55167290,233.35,1.3,1,3
55167419,259.39,2.1,1,3
55169543,259.39,2.0,1,3
55169970,233.35,1.5,1,3
55170271,248.37,0.2,1,4
55206723,200.28,2.4,0,1
55218448,217.31,1.0,0,3
55227907,250.38,0.8,1,4
55262599,187.24,0.3,1,2
55262749,150.22,1.0,1,2
55264042,164.25,1.4,1,2
55274814,148.2,1.0,1,2
55276308,178.27,1.9,1,2
55276631,164.25,1.4,1,2
55276738,150.22,1.0,1,2
55276740,164.25,1.4,1,2
55276753,162.23,1.1,1,2
55278930,162.23,1.1,1,2
55291763,162.23,1.3,1,2
55291765,163.22,0.1,2,3
55292112,148.2,1.0,1,2
55292114,162.23,1.3,1,2
55292457,162.23,1.2,1,2
55292532,162.23,1.3,1,2
55293273,150.22,1.0,1,2
55293315,164.25,1.4,1,2
55293317,178.27,1.8,1,2
55293562,164.25,1.4,1,2
55293563,178.27,1.9,1,2
55293596,176.26,1.6,1,2
55293597,176.26,1.5,1,2
55293828,162.23,1.2,1,2
55293916,162.23,1.3,1,2
55294595,164.25,1.4,1,2
55294597,178.27,1.8,1,2
55294799,176.26,1.6,1,2
55294800,176.26,1.5,1,2
55295186,162.23,1.1,1,2
55295413,164.25,1.4,1,2
55295961,192.3,2.3,1,2
55296308,192.3,2.3,1,2
56660408,273.4,4.1,0,1
56660450,219.35,2.5,0,1
56721862,245.36,1.7,0,3
56827336,281.4,2.4,1,3
56834906,168.19,1.6,0,2
56840256,149.23,3.0,0,1
56863229,257.37,2.0,0,2
56864668,232.36,3.5,0,2
56892719,264.4,3.4,0,2
56909658,252.35,3.2,0,2
56950518,172.23,0.7,1,2
56972622,133.19,2.2,0,1
56972624,134.18,1.0,0,2
57332453,198.26,1.8,0,2
57978281,149.21,1.1,0,2
58084584,220.27,2.0,0,2
58106665,217.31,2.0,0,3
58681525,231.36,2.8,0,1
59297612,135.19,0.5,0,3
59297880,135.19,0.6,0,2
59298208,135.19,0.6,0,2
59330270,158.2,1.4,0,2
59428627,174.24,1.7,0,2
59661350,158.2,1.4,0,2
59691568,149.21,1.1,0,3
59752900,206.33,2.8,0,2
59752977,206.33,2.8,0,2
59835882,135.19,0.8,0,3
60014966,186.25,2.2,0,2
60650230,199.29,3.3,0,0
60698186,176.26,1.9,1,2
60703324,185.26,3.0,0,0
60723764,164.21,-0.3,2,2
60817956,190.28,2.1,1,2
60818124,178.27,1.9,1,2
60819013,164.25,1.5,1,2
60819192,178.27,1.9,1,2
60819193,204.31,2.5,1,2
60819194,192.3,2.3,1,2
60820376,178.27,2.0,1,2
60820550,192.3,2.4,1,2
60820551,218.34,3.0,1,2
60820552,206.33,2.8,1,2
60856745,219.33,1.0,1,3
60856746,219.33,1.0,1,3
60860215,186.25,2.0,1,1
60860478,191.27,0.3,1,3
60860970,205.3,0.8,1,3
60860971,219.33,1.3,1,3
60862476,191.27,0.3,1,3
60862648,205.3,0.9,1,3
60862820,219.33,1.2,1,3
60862821,233.35,1.8,1,3
60893603,193.29,0.4,2,3
60894111,220.35,2.7,1,2
60903003,200.28,2.3,0,1
60913136,189.26,0.6,0,3
60913403,220.35,2.9,1,2
60913604,191.27,0.1,1,3
60913767,205.3,0.6,1,3
60913768,219.33,1.3,1,3
60913769,233.35,1.8,1,3
60914102,205.3,0.3,1,3
60914422,248.41,4.5,1,2
60914458,200.28,2.3,0,1
60914460,172.23,1.3,0,1
60914592,234.38,4.0,1,2
60914595,245.36,1.9,1,3
60914869,219.33,1.1,1,3
60920686,218.34,3.2,1,2
60924960,164.25,1.4,1,2
60973443,205.3,0.7,1,3
60974431,219.33,1.2,1,3
61207724,233.35,1.4,1,3
61207917,247.38,1.8,1,3
61208110,233.35,1.4,1,3
61208112,247.38,1.8,1,3
61221228,219.33,1.0,1,3
61226162,205.3,0.7,1,3
61231996,245.36,1.8,1,3
61232907,231.34,1.3,1,3
61261260,267.37,2.4,1,3
61263524,267.37,2.4,1,3
61364116,219.33,1.2,1,3
61364117,219.33,1.2,1,3
61364892,233.35,1.6,1,3
61380803,176.26,1.7,1,2
61380804,190.28,2.3,1,2
61461676,205.3,0.9,1,3
61461758,191.27,0.5,1,3
61510566,221.34,1.4,1,3
61513403,185.26,3.7,0,0
61513405,185.26,3.0,0,0
61568084,205.3,0.8,1,3
61614369,281.4,2.2,1,3
61614521,267.37,1.8,1,3
61633803,247.38,2.0,1,3
61633804,275.4,3.0,1,3
61633856,261.41,2.5,1,3
61634031,247.38,2.1,1,3
61640642,219.33,1.1,1,3
61640643,233.35,1.7,1,3
61640684,263.42,2.7,1,3
61640685,277.4,3.2,1,3
61640691,247.38,1.8,1,3
61640692,261.41,2.4,1,3
61640728,205.3,0.7,1,3
61640729,219.33,1.2,1,3
61640744,249.39,2.5,1,3
61640745,235.37,2.1,1,3
61640746,249.39,2.6,1,3
61640779,207.32,0.9,1,3
61640780,221.34,1.5,1,3
61640787,193.29,0.6,1,3
61640788,207.32,1.1,1,3
61640792,235.37,2.0,1,3
61640793,235.37,1.9,1,3
61640794,249.39,2.4,1,3
61640837,233.35,1.7,1,3
61640839,219.33,1.3,1,3
61640840,221.34,1.4,1,3
61640885,179.26,0.2,1,3
61640886,193.29,0.7,1,3
61640888,235.37,1.9,1,3
61640935,221.34,1.5,1,3
61640936,235.37,2.0,1,3
61640937,233.35,1.5,1,3
61640938,247.38,2.0,1,3
61640939,221.34,1.5,1,3
61640946,281.4,2.2,1,3
61640984,235.37,1.8,1,3
61640985,249.39,2.4,1,3
61640988,235.37,2.0,1,3
61640989,235.37,1.9,1,3
61640990,249.39,2.4,1,3
61640993,267.37,1.8,1,3
61641034,207.32,1.0,1,3
61641035,221.34,1.5,1,3
61641041,247.38,2.2,1,3
61641042,207.32,1.1,1,3
61641043,221.34,1.6,1,3
61641050,277.4,3.2,1,3
61641052,277.4,3.4,1,3
61641090,221.34,1.5,1,3
61641091,235.37,2.1,1,3
61641092,221.34,1.5,1,3
61641093,235.37,2.1,1,3
61641134,235.37,2.0,1,3
61641135,249.39,2.5,1,3
61641141,235.37,1.9,1,3
61641142,249.39,2.4,1,3
61641143,235.37,1.9,1,3
61641189,249.39,2.4,1,3
61641190,235.37,2.0,1,3
61641191,249.39,2.5,1,3
61641238,235.37,1.9,1,3
61641239,249.39,2.4,1,3
61641297,247.38,2.2,1,3
61641342,219.33,1.1,1,3
61641343,233.35,1.7,1,3
61641344,233.35,1.7,1,3
61641403,249.39,2.3,1,3
61641451,263.42,2.9,1,3
61641499,249.39,2.3,1,3
61641500,263.42,2.9,1,3
61641550,263.42,2.8,1,3
61641551,277.4,3.3,1,3
61641983,235.37,1.9,1,3
61642030,249.39,2.4,1,3
61642137,263.42,2.8,1,3
61642138,277.4,3.3,1,3
61642284,205.3,0.7,1,3
61642285,219.33,1.2,1,3
61642459,219.33,1.1,1,3
61642460,233.35,1.7,1,3
61642508,219.33,1.2,1,3
61642509,233.35,1.7,1,3
61642510,247.38,2.2,1,3
61642759,219.33,1.1,1,3
61642760,233.35,1.7,1,3
61646968,192.3,2.3,1,2
61647293,206.33,2.7,1,2
61647453,220.35,3.2,1,2
61647500,178.27,1.8,1,2
61672691,234.38,4.1,1,2
61673278,220.35,3.6,1,2
61690596,205.3,0.7,1,3
61690721,205.3,0.7,1,3
61694409,172.23,1.6,0,1
61695679,214.27,0.6,0,4
61695960,175.23,0.7,0,3
61697633,219.33,1.2,1,3
61697823,219.33,1.2,1,3
61702382,189.26,1.2,0,3
61822612,231.34,1.4,1,3
61877945,189.26,1.0,0,3
61894021,247.38,1.9,1,3
61899889,273.4,2.6,1,3
61899890,287.4,3.1,1,3
61901081,175.23,0.4,0,3
61901397,249.39,2.5,1,3
61901600,235.37,1.9,1,3
61902692,259.39,2.2,1,3
61941243,221.34,1.1,1,3
61941418,235.37,1.6,1,3
61941419,249.39,2.1,1,3
61961860,249.39,2.2,1,3
61977484,233.35,1.7,1,3
61977650,264.41,1.1,1,4
61977651,278.44,1.7,1,4
61978374,262.39,0.6,1,4
61979116,233.35,1.7,1,3
61979417,221.34,1.4,1,3
61979485,219.33,1.3,1,3
62118363,206.33,2.8,1,2
62274891,245.36,1.8,1,3
62311976,160.22,1.5,1,2
62329631,191.27,0.5,1,3
62352590,162.23,1.0,1,2
62352978,176.26,1.6,1,2
62353176,176.26,1.6,1,2
62353584,190.28,2.1,1,2
62353769,176.26,1.6,1,2
62471450,210.7,2.6,0,2
62471628,224.73,3.1,0,2
62479947,233.35,1.5,1,3
62480121,247.38,2.0,1,3
62480474,247.38,1.9,1,3
62511425,233.35,1.4,1,3
62511620,261.41,2.1,1,3
62511621,261.41,2.4,1,3
62511771,219.33,0.8,1,3
62511772,233.35,1.5,1,3
62511944,247.38,1.9,1,3
62512097,245.36,1.6,1,3
62512262,261.41,2.4,1,3
62512263,219.33,1.0,1,3
62512271,247.38,1.9,1,3
62512432,233.35,1.4,1,3
62512433,247.38,1.9,1,3
62512756,219.33,1.0,1,3
62512757,247.38,1.9,1,3
62512918,247.38,1.8,1,3
62513730,233.35,1.4,1,3
62550847,192.3,2.4,1,2
62550849,164.25,1.5,1,2
62551025,190.28,2.2,1,2
62551360,174.24,1.3,1,2
62551371,192.3,2.5,1,2
62551548,206.33,2.9,1,2
62551549,178.27,2.0,1,2
62551551,204.31,2.7,1,2
62552762,164.25,1.5,1,2
62552900,178.27,2.0,1,2
62553070,176.26,1.9,1,2
62553416,178.27,2.0,1,2
62575684,233.35,1.7,1,3
62575688,219.33,1.2,1,3
62580182,233.35,1.6,1,3
62580363,233.35,1.7,1,3
62580541,219.33,1.2,1,3
62599946,220.35,3.4,1,2
62599948,232.36,3.7,1,2
62600075,234.38,4.2,1,2
62600076,206.33,3.2,1,2
62600077,192.3,2.6,1,2
62600135,234.38,4.0,1,2
62600136,192.3,2.4,1,2
62600137,220.35,3.5,1,2
62600271,220.35,3.7,1,2
62600272,178.27,2.1,1,2
62600334,248.41,4.6,1,2
62600335,206.33,3.0,1,2
62601224,234.38,4.2,1,2
62601286,220.35,3.4,1,2
62601287,206.33,2.9,1,2
62601417,206.33,3.2,1,2
62601418,192.3,2.6,1,2
62601419,220.35,3.7,1,2
62601471,248.41,4.8,1,2
62601472,220.35,3.7,1,2
62601473,206.33,3.1,1,2
62601474,218.34,3.2,1,2
62601672,192.3,2.6,1,2
62601867,248.41,4.6,1,2
62601868,206.33,2.9,1,2
62602052,234.38,4.0,1,2
62602053,220.35,3.5,1,2
62602372,192.3,2.5,1,2
62602562,178.27,2.0,1,2
62602623,206.33,3.0,1,2
62602624,192.3,2.5,1,2
62602626,204.31,2.8,1,2
62602762,192.3,2.2,1,2
62602846,206.33,3.1,1,2
62603047,220.35,3.7,1,2
62603048,178.27,2.0,1,2
62603049,206.33,3.1,1,2
62603230,248.41,4.7,1,2
62603231,220.35,3.7,1,2
62603232,178.27,2.0,1,2
62603233,206.33,3.1,1,2
62603240,234.38,4.2,1,2
62603241,192.3,2.6,1,2
62603423,192.3,2.3,1,2
62603424,234.38,4.2,1,2
62603816,220.35,3.4,1,2
62604733,206.33,3.0,1,2
62604734,192.3,2.5,1,2
62604738,206.33,2.9,1,2
62604920,220.35,3.4,1,2
62605463,234.38,4.2,1,2
62605634,192.3,2.5,1,2
62605635,220.35,3.6,1,2
62616462,247.38,2.0,1,3
62616786,219.33,0.9,1,3
62631361,218.34,2.9,1,2
62633324,204.31,2.3,1,2
62682199,179.26,0.1,1,3
62738448,245.36,1.9,1,3
62763442,204.31,2.4,1,2
62763611,204.31,2.4,1,2
62778362,281.4,2.2,1,3
62778733,251.33,1.9,0,3
62779032,255.36,1.6,1,3
62780722,281.4,2.2,1,3
62885034,262.39,0.8,1,4
62885035,276.42,1.3,1,4
62885540,276.42,1.3,1,4
62887483,248.37,0.4,1,4
62894163,248.37,0.2,1,4
62895340,205.3,0.5,1,3
62895341,219.33,1.0,1,3
62895834,187.24,1.2,0,3
62920425,201.27,1.7,0,3
62920426,215.29,2.2,0,3
62920769,201.27,1.7,0,3
62975989,205.3,0.9,1,3
62992167,247.38,1.9,1,3
62992168,247.38,1.9,1,3
62993324,200.28,2.4,0,1
62993486,172.23,1.6,0,1
63109858,148.16,2.0,0,3
63155420,164.25,1.4,1,2
63166140,262.39,1.0,1,4
63166552,234.34,-0.2,1,4
63166592,248.37,0.4,1,4
63166593,262.39,1.0,1,4
63171621,290.4,1.7,1,4
63171625,262.39,0.7,1,4
63171640,262.39,0.5,1,4
63171710,276.42,1.2,1,4
63171711,290.4,1.7,1,4
63171754,276.42,1.2,1,4
63171934,288.4,1.5,1,4
63206505,262.39,0.7,1,4
63206506,276.42,1.3,1,4
63206549,262.39,0.7,1,4
63206886,276.42,1.3,1,4
63207068,248.37,0.3,1,4
63216115,247.38,1.8,1,3
63216267,219.33,0.9,1,3
63216358,233.35,1.3,1,3
63216402,247.38,1.8,1,3
63259627,245.36,1.6,1,3
63262662,259.39,2.0,1,3
63262755,245.36,1.6,1,3
63262905,178.27,1.7,1,2
63264519,175.23,0.6,0,3
63264560,189.26,0.7,0,3
63264561,203.28,1.2,0,3
63264562,189.26,1.0,0,3
63264606,203.28,0.9,0,3
63264645,247.38,1.7,1,3
63264691,247.38,1.9,1,3
63264734,249.39,1.7,1,3
63264762,221.34,0.7,1,3
63264764,247.38,1.8,1,3
63264863,233.35,1.6,1,3
63264908,219.33,1.1,1,3
63264939,207.32,0.7,1,3
63265040,245.36,1.7,1,3
63265041,221.34,1.0,1,3
63265176,189.26,0.5,0,3
63272213,276.42,1.2,1,4
63275974,262.39,0.6,1,4
63276018,276.42,1.2,1,4
63276019,262.39,0.6,1,4
63297394,205.3,0.9,1,3
63299547,205.3,0.8,1,3
63300231,219.33,1.3,1,3
63300523,233.35,1.8,1,3
63300911,219.33,1.3,1,3
63301563,205.3,0.9,1,3
63301757,219.33,1.2,1,3
63304126,233.35,1.8,1,3
63306131,191.27,0.3,1,3
63306746,172.23,1.6,0,1
63321931,269.4,2.0,1,3
63388197,238.75,2.5,0,2
63631549,247.38,2.0,1,3
63631550,261.41,2.6,1,3
63694786,250.38,0.6,1,4
63694788,264.41,1.1,1,4
63694940,236.36,0.3,1,4
63716862,206.33,2.8,1,2
63717802,192.3,2.3,1,2
63717973,164.25,1.4,1,2
63719259,178.27,1.9,1,2
